기준월,거래처 코드,제품코드,박스,금액
2026-01,1200153,101070165,630,7654.5
2026-01,1200153,101070168,126,1530.9
2026-01,1200160,101002612,300,3120.0
2026-01,1200160,101002859,1320,7487.7
2026-01,1200160,101003347,1536,21964.800000000003
2026-01,1200160,101004174,660,3788.4
2026-01,1200160,101004224,768,10905.6
2026-01,1200160,101004261,1296,31726.08
2026-01,1200160,101070156,1071,11420.640000000001
2026-01,1200160,101070162,882,9560.88
2026-01,1200160,101070168,2079,21704.76
2026-01,1200173,101002612,150,1647.0
2026-01,1200173,101003346,96,1443.84
2026-01,1200173,101003347,480,7219.2
2026-01,1200173,101004224,672,10106.880000000001
2026-01,1200173,101004230,72,1877.76
2026-01,1200173,101004233,288,3144.96
2026-01,1200173,101004261,216,5633.28
2026-01,1200173,101005690,288,3144.96
2026-01,1200173,101070156,315,3591.0
2026-01,1200173,101070158,378,4309.2
2026-01,1200173,101070162,567,6463.8
2026-01,1200173,101070165,252,2872.8
2026-01,1200173,101070168,504,5745.6
2026-01,1200180,101002188,288,3369.6
2026-01,1200180,101002402,288,3369.6
2026-01,1200180,101002715,360,3294.0
2026-01,1200180,101070153,288,3369.6
2026-01,1200180,101070154,288,3369.6
2026-01,1200180,101070156,288,3369.6
2026-01,1200180,101070158,288,3369.6
2026-01,1200180,101070162,576,6739.2
2026-01,1200180,101070165,288,3369.6
2026-01,1200180,101070168,1584,18532.8
2026-01,1200187,101002381,300,4710.0
2026-01,1200187,101002402,144,1779.84
2026-01,1200187,101003241,720,4536.0
2026-01,1200187,101003346,216,3352.32
2026-01,1200187,101003347,216,3352.32
2026-01,1200187,101004141,162,2799.36
2026-01,1200187,101004230,162,3628.8
2026-01,1200187,101004261,324,7257.6
2026-01,1200187,101070105,3024,35199.36
2026-01,1200187,101070115,216,2684.96
2026-01,1200187,101070116,216,2684.96
2026-01,1200187,101070117,216,2684.96
2026-01,1200187,101070118,216,2684.96
2026-01,1200187,101070153,288,3559.68
2026-01,1200187,101070156,288,3559.68
2026-01,1200187,101070158,144,1779.84
2026-01,1200187,101070162,1296,16018.56
2026-01,1200187,101070165,432,5339.52
2026-01,1200187,101070168,1296,16018.560000000001
2026-01,1200188,101002381,525,7586.25
2026-01,1200188,101002612,600,6588.0
2026-01,1200188,101004224,1440,21657.6
2026-01,1200188,101004230,360,9388.8
2026-01,1200188,101004233,848,9260.16
2026-01,1200188,101004257,288,2695.68
2026-01,1200188,101004261,576,15022.079999999998
2026-01,1200188,101005690,384,4193.28
2026-01,1200188,101070135,144,3755.52
2026-01,1200188,101070156,567,6463.8
2026-01,1200188,101070158,693,7900.2
2026-01,1200188,101070162,1575,17955.0
2026-01,1200188,101070165,63,718.2
2026-01,1200197,101002715,8000,74523.2
2026-01,1200197,101002717,320,2979.2
2026-01,1200197,101003015,5888,94443.51999999999
2026-01,1200197,101003241,660,3920.4
2026-01,1200197,101004224,4224,61923.840000000004
2026-01,1200197,101004230,216,5551.92
2026-01,1200197,101004257,288,2661.12
2026-01,1200197,101004261,1944,49124.880000000005
2026-01,1200197,101070017,192,2073.6
2026-01,1200197,101070135,2592,67184.64
2026-01,1200197,101070153,63,642.6
2026-01,1200197,101070154,630,6947.64
2026-01,1200197,101070156,3969,43052.31
2026-01,1200197,101070158,693,7459.83
2026-01,1200197,101070162,7812,84836.43
2026-01,1200197,101070165,7938,87391.71
2026-01,1200197,101070168,3150,34029.45
2026-01,1200200,101002379,13736,270374.4
2026-01,1200200,101002612,2360,27743.030000000002
2026-01,1200200,101002859,2880,20534.4
2026-01,1200200,101003241,4140,29518.2
2026-01,1200200,101003346,869,13695.44
2026-01,1200200,101003359,631,4499.03
2026-01,1200200,101004174,180,1121.4
2026-01,1200200,101004229,3,84.9
2026-01,1200200,101004230,24,679.2
2026-01,1200200,101004245,6,94.56
2026-01,1200200,101004261,1470,45717.0
2026-01,1200200,101005690,2761,31420.18
2026-01,1200200,101070040,1044,11577.96
2026-01,1200200,101070115,226,4036.3599999999997
2026-01,1200200,101070116,238,4250.68
2026-01,1200200,101070117,182,3250.52
2026-01,1200200,101070118,220,3929.2
2026-01,1200200,101070156,189,2252.88
2026-01,1200200,101070161,1,5.95
2026-01,1200200,101070162,36,429.12
2026-01,1200209,101002612,450,5400.0
2026-01,1200209,101002715,480,4848.0
2026-01,1200209,101003241,660,4435.2
2026-01,1200209,101070153,252,3356.64
2026-01,1200209,101070156,189,2517.48
2026-01,1200209,101070158,252,3356.64
2026-01,1200209,101070162,252,3356.64
2026-01,1200209,101070168,315,4195.8
2026-01,1200236,101002381,150,2167.5
2026-01,1200236,101002612,2400,25803.0
2026-01,1200236,101002715,720,6768.0
2026-01,1200236,101002859,1440,8197.2
2026-01,1200236,101003346,216,3248.64
2026-01,1200236,101003347,864,12994.56
2026-01,1200236,101003359,720,4276.8
2026-01,1200236,101003360,1080,6415.200000000001
2026-01,1200236,101004141,1944,32037.120000000003
2026-01,1200236,101004174,1080,6058.8
2026-01,1200236,101004183,360,2138.4
2026-01,1200236,101004224,3240,48729.6
2026-01,1200236,101004229,162,3520.8
2026-01,1200236,101004230,324,7041.6
2026-01,1200236,101004233,1152,12579.839999999998
2026-01,1200236,101004257,960,8985.599999999999
2026-01,1200236,101004261,1458,31687.2
2026-01,1200236,101005690,384,4193.28
2026-01,1200236,101070017,768,8386.56
2026-01,1200236,101070060,238,1655.4
2026-01,1200236,101070075,192,1969.92
2026-01,1200236,101070076,162,2669.76
2026-01,1200236,101070134,6480,97459.2
2026-01,1200236,101070152,576,3283.2
2026-01,1200236,101070156,144,1641.6
2026-01,1200236,101070161,576,3283.2
2026-01,1200236,101070162,6624,73872.0
2026-01,1200236,101070164,288,1641.6
2026-01,1200236,101070165,576,6566.4
2026-01,1200236,101070167,576,3283.2
2026-01,1200236,101070168,5472,60192.0
2026-01,1200255,101002188,360,3780.0
2026-01,1200255,101002402,144,1512.0
2026-01,1200255,101003347,216,2712.64
2026-01,1200255,101004174,180,954.0
2026-01,1200255,101004224,324,4233.6
2026-01,1200255,101004233,192,1811.04
2026-01,1200255,101004261,323,7003.36
2026-01,1200255,101070153,288,3024.0
2026-01,1200255,101070154,432,4536.0
2026-01,1200255,101070156,720,9072.0
2026-01,1200255,101070158,1008,12700.8
2026-01,1200255,101070162,2232,23436.0
2026-01,1200255,101070165,1440,18144.0
2026-01,1200255,101070168,1152,14515.2
2026-01,1200256,101002715,960,8544.0
2026-01,1200256,101002717,320,2848.0
2026-01,1200256,101002859,495,2880.8999999999996
2026-01,1200256,101003241,2310,13444.2
2026-01,1200256,101004224,2976,42021.12
2026-01,1200256,101070108,640,5696.0
2026-01,1200256,101070161,810,4860.0
2026-01,1200265,101002188,720,9037.44
2026-01,1200265,101002402,144,1814.4
2026-01,1200265,101002715,1080,10584.0
2026-01,1200265,101002717,360,3528.0
2026-01,1200265,101003241,720,4579.2
2026-01,1200265,101004261,162,4380.48
2026-01,1200265,101070153,144,1814.4
2026-01,1200265,101070154,1008,12666.24
2026-01,1200265,101070156,2880,36218.88
2026-01,1200265,101070158,1152,14515.2
2026-01,1200265,101070162,4032,50734.08
2026-01,1200265,101070165,2304,28961.28
2026-01,1200265,101070168,1584,19958.4
2026-01,1200273,101002612,1424,13033.26
2026-01,1200273,101002859,1500,7425.0
2026-01,1200273,101003346,360,5414.4
2026-01,1200273,101004224,1440,19687.36
2026-01,1200273,101004230,90,1877.76
2026-01,1200273,101004233,160,1747.2
2026-01,1200273,101004261,720,15022.08
2026-01,1200273,101070162,2700,25650.0
2026-01,1200273,101070165,648,6156.0
2026-01,1200273,101070168,1620,15390.0
2026-01,1200288,101002402,144,1624.32
2026-01,1200288,101002612,900,9828.0
2026-01,1200288,101003241,360,2116.8
2026-01,1200288,101004257,192,1774.08
2026-01,1200288,101070153,144,1624.32
2026-01,1200288,101070154,576,6497.28
2026-01,1200288,101070156,1584,17867.52
2026-01,1200288,101070158,432,4872.96
2026-01,1200288,101070162,5472,61724.16
2026-01,1200288,101070165,1296,14618.88
2026-01,1200288,101070168,1728,19491.84
2026-01,1200363,101002381,1500,21450.0
2026-01,1200363,101002402,144,1624.32
2026-01,1200363,101002612,2400,26208.0
2026-01,1200363,101002859,1800,10584.0
2026-01,1200363,101003241,360,2116.8
2026-01,1200363,101003346,216,3214.08
2026-01,1200363,101003347,432,6428.16
2026-01,1200363,101004141,405,6609.6
2026-01,1200363,101004174,360,2116.8
2026-01,1200363,101004224,2160,32140.8
2026-01,1200363,101004229,81,2099.52
2026-01,1200363,101004230,3726,96577.92
2026-01,1200363,101004233,3072,33177.6
2026-01,1200363,101004245,54,803.52
2026-01,1200363,101004261,6156,159563.52000000002
2026-01,1200363,101070134,6588,98029.44
2026-01,1200363,101070153,1296,14618.88
2026-01,1200363,101070154,144,1624.32
2026-01,1200363,101070156,144,1624.32
2026-01,1200363,101070158,144,1624.32
2026-01,1200363,101070165,144,1624.32
2026-01,1200363,101070168,1728,19491.84
2026-01,1200400,101002612,142,1368.88
2026-01,1200400,101004257,80,652.8
2026-01,1200400,101070153,108,1096.2
2026-01,1200400,101070154,108,1096.2
2026-01,1200400,101070156,108,1096.2
2026-01,1200400,101070158,108,1096.2
2026-01,1200400,101070162,432,4384.8
2026-01,1200400,101070165,108,1096.2
2026-01,1200400,101070168,432,4384.8
2026-01,1200419,101002188,819,10032.75
2026-01,1200419,101002402,1008,12414.15
2026-01,1200419,101002612,1050,11859.0
2026-01,1200419,101002715,1600,15200.0
2026-01,1200419,101002859,1155,7015.8
2026-01,1200419,101003241,1485,8867.1
2026-01,1200419,101003346,528,8039.04
2026-01,1200419,101003359,660,4115.1
2026-01,1200419,101004141,504,8285.76
2026-01,1200419,101004174,1155,7263.300000000001
2026-01,1200419,101004230,648,17251.920000000002
2026-01,1200419,101004233,672,7254.72
2026-01,1200419,101004261,1008,27076.32
2026-01,1200419,101070017,48,564.48
2026-01,1200419,101070153,1323,16096.5
2026-01,1200419,101070154,2142,26415.9
2026-01,1200419,101070156,1701,20777.4
2026-01,1200419,101070162,1386,16931.25
2026-01,1200419,101070165,1260,15302.7
2026-01,1200441,101002381,150,2145.0
2026-01,1200441,101002402,135,1522.8
2026-01,1200441,101002612,225,2457.0
2026-01,1200441,101002715,360,3348.0
2026-01,1200441,101003241,540,3175.2000000000003
2026-01,1200441,101003347,96,1428.48
2026-01,1200441,101004224,432,6428.16
2026-01,1200441,101004261,486,12597.119999999999
2026-01,1200441,101070153,144,1624.32
2026-01,1200441,101070154,198,2233.44
2026-01,1200441,101070156,144,1624.32
2026-01,1200441,101070162,432,4872.96
2026-01,1200441,101070165,144,1624.32
2026-01,1200441,101070168,288,3248.64
2026-01,1200460,101004261,5832,127526.4
2026-01,1200460,101070105,4320,49248.0
2026-01,1200460,101070115,216,2629.6
2026-01,1200460,101070116,216,2629.6
2026-01,1200460,101070117,216,2629.6
2026-01,1200460,101070118,216,2629.6
2026-01,1200460,101070134,6480,73872.0
2026-01,1200473,101002188,189,2381.4
2026-01,1200473,101002402,189,2381.4
2026-01,1200473,101002715,480,4704.0
2026-01,1200473,101002859,165,1049.4
2026-01,1200473,101003359,165,1049.4
2026-01,1200473,101004174,165,1049.4
2026-01,1200473,101070153,189,2381.4
2026-01,1200473,101070154,441,5556.6
2026-01,1200473,101070156,504,6350.4
2026-01,1200473,101070158,378,4762.8
2026-01,1200473,101070162,504,6350.4
2026-01,1200473,101070165,378,4762.8
2026-01,1200473,101070168,630,7938.0
2026-01,1200505,101002188,72,690.48
2026-01,1200505,101002715,9900,73656.0
2026-01,1200505,101002717,180,1339.2
2026-01,1200505,101003015,3312,42923.520000000004
2026-01,1200505,101003241,720,3600.0
2026-01,1200505,101004224,216,2570.4
2026-01,1200505,101004233,288,2643.84
2026-01,1200505,101070153,72,690.48
2026-01,1200505,101070154,504,4833.360000000001
2026-01,1200505,101070156,432,3896.6400000000003
2026-01,1200505,101070162,5112,46110.24
2026-01,1200505,101070165,2160,19483.2
2026-01,1200505,101070168,1296,11689.92
2026-01,1200514,101002381,2175,30037.5
2026-01,1200514,101002402,3150,31608.36
2026-01,1200514,101003346,2208,29514.24
2026-01,1200514,101004224,6720,89871.36
2026-01,1200514,101004233,4512,40729.92
2026-01,1200514,101004257,3264,26248.32
2026-01,1200514,101070153,2457,24522.12
2026-01,1200514,101070156,4095,40914.72
2026-01,1200514,101070162,8001,80501.4
2026-01,1200514,101070165,4032,40942.44
2026-01,1200514,101070168,4473,44425.08
2026-01,1200518,101002622,9680,141777.15
2026-01,1200518,101004098,46464,479422.54000000004
2026-01,1200518,101070106,61072,917576.27
2026-01,1200521,101002715,480,3686.4
2026-01,1200521,101003360,495,2447.28
2026-01,1200521,101070153,63,572.67
2026-01,1200521,101070154,63,572.67
2026-01,1200521,101070156,945,8590.05
2026-01,1200521,101070163,630,7215.07
2026-01,1200521,101070166,585,6699.71
2026-01,1200548,101004174,7095,45124.200000000004
2026-01,1200548,101004196,3648,38340.48
2026-01,1200548,101004224,14016,216266.88
2026-01,1200548,101070105,3168,48882.24
2026-01,1200548,101070134,11712,180716.16
2026-01,1200548,101070156,9576,106963.92
2026-01,1200548,101070162,15246,170297.82
2026-01,1200610,101002188,63,707.09
2026-01,1200610,101002402,63,707.09
2026-01,1200610,101002715,160,1480.56
2026-01,1200610,101003241,165,965.35
2026-01,1200610,101070153,63,707.09
2026-01,1200610,101070154,63,707.09
2026-01,1200610,101070156,378,4242.52
2026-01,1200610,101070165,315,3535.44
2026-01,1200610,101070168,693,7777.94
2026-01,1200611,101002188,63,707.09
2026-01,1200611,101002402,63,707.09
2026-01,1200611,101002715,640,5922.24
2026-01,1200611,101003241,990,5792.09
2026-01,1200611,101004174,165,965.35
2026-01,1200611,101004224,1344,19898.72
2026-01,1200611,101004233,480,5158.08
2026-01,1200611,101005690,96,1031.62
2026-01,1200611,101070153,63,707.09
2026-01,1200611,101070154,63,707.09
2026-01,1200611,101070156,441,4949.61
2026-01,1200611,101070162,126,1414.17
2026-01,1200611,101070165,126,1414.17
2026-01,1200611,101070168,189,2121.26
2026-01,1200649,101002188,288,3248.64
2026-01,1200649,101002402,288,3121.92
2026-01,1200649,101002612,600,6552.0
2026-01,1200649,101002715,720,6696.0
2026-01,1200649,101003346,324,4821.12
2026-01,1200649,101003347,216,3214.08
2026-01,1200649,101004141,243,3965.76
2026-01,1200649,101004230,81,1762.56
2026-01,1200649,101004245,108,1607.04
2026-01,1200649,101004261,486,10497.6
2026-01,1200649,101070134,864,9642.24
2026-01,1200649,101070135,81,1762.56
2026-01,1200649,101070153,576,6243.84
2026-01,1200649,101070154,648,7182.719999999999
2026-01,1200649,101070156,72,812.16
2026-01,1200649,101070158,288,3121.92
2026-01,1200649,101070162,1440,14976.0
2026-01,1200649,101070165,432,4492.8
2026-01,1200649,101070168,1440,14976.0
2026-01,1200654,101001911,150,2090.99
2026-01,1200654,101002622,80,1171.71
2026-01,1200654,101004098,23232,239711.25
2026-01,1200654,101004125,135,2190.84
2026-01,1200654,101070106,41008,616124.72
2026-01,1200654,101070107,128,1775.4
2026-01,1200654,101070163,135,2221.7400000000002
2026-01,1200657,101002622,320,4686.84
2026-01,1200657,101004098,52992,546779.4
2026-01,1200657,101004125,765,12414.76
2026-01,1200657,101070106,75152,1129121.21
2026-01,1200657,101070163,810,13330.42
2026-01,1200659,101001911,225,3136.49
2026-01,1200659,101002622,24000,349985.28
2026-01,1200659,101004098,41184,421967.23
2026-01,1200659,101004125,540,8763.36
2026-01,1200659,101070106,95920,1441150.04
2026-01,1200659,101070163,405,6665.22
2026-01,1200671,101001911,525,7318.469999999999
2026-01,1200671,101002622,80,1171.71
2026-01,1200671,101004098,34080,352829.85
2026-01,1200671,101004125,1215,19717.559999999998
2026-01,1200671,101070106,51040,768689.24
2026-01,1200671,101070163,1350,22217.37
2026-01,1200682,101002622,480,7030.26
2026-01,1200682,101004098,23040,198406.91999999998
2026-01,1200682,101004125,765,12414.76
2026-01,1200682,101070106,59312,891133.14
2026-01,1200682,101070163,495,8146.379999999999
2026-01,1200695,101002381,375,5362.5
2026-01,1200695,101002612,450,4914.0
2026-01,1200695,101002859,495,2910.6000000000004
2026-01,1200695,101003241,330,1940.4
2026-01,1200695,101003346,384,5713.92
2026-01,1200695,101003360,330,1940.4
2026-01,1200695,101004174,330,1940.4
2026-01,1200695,101004233,576,6220.8
2026-01,1200695,101004245,192,2856.96
2026-01,1200695,101005690,576,6220.8
2026-01,1200695,101070105,576,8570.88
2026-01,1200698,101004230,648,14083.2
2026-01,1200698,101004261,4860,105624.0
2026-01,1200698,101070105,8208,92586.23999999999
2026-01,1200698,101070115,432,5203.84
2026-01,1200698,101070116,432,5203.84
2026-01,1200698,101070117,432,5203.84
2026-01,1200698,101070118,432,5203.84
2026-01,1200698,101070134,12960,146188.8
2026-01,1200698,101070162,1440,16416.0
2026-01,1200711,101001911,1275,17773.45
2026-01,1200711,101002622,400,5858.55
2026-01,1200711,101004098,60768,581191.38
2026-01,1200711,101004125,7155,116114.52
2026-01,1200711,101070106,56408,847502.0
2026-01,1200711,101070107,1536,21304.79
2026-01,1200711,101070163,20115,331038.63
2026-01,1200711,101070166,855,14071.01
2026-01,1200713,101002381,150,2415.0
2026-01,1200713,101002402,144,1483.2
2026-01,1200713,101002612,300,2865.0
2026-01,1200713,101002715,360,3181.6
2026-01,1200713,101002716,648,6933.6
2026-01,1200713,101003347,432,6704.64
2026-01,1200713,101003360,720,3780.0
2026-01,1200713,101004141,648,11197.44
2026-01,1200713,101004224,216,3057.44
2026-01,1200713,101004261,162,3494.4
2026-01,1200713,101070060,476,3534.3
2026-01,1200713,101070135,162,3494.4
2026-01,1200713,101070155,288,1779.84
2026-01,1200713,101070158,144,1483.2
2026-01,1200713,101070161,288,1779.84
2026-01,1200718,101002188,72,907.2
2026-01,1200718,101002402,72,907.2
2026-01,1200718,101002612,150,1737.0
2026-01,1200718,101003015,144,2016.0
2026-01,1200718,101003346,432,6773.76
2026-01,1200718,101003347,2794,43809.92
2026-01,1200718,101003360,1080,6868.8
2026-01,1200718,101004141,5022,87583.68000000001
2026-01,1200718,101004224,20354,319150.72
2026-01,1200718,101004229,324,7300.8
2026-01,1200718,101004230,486,10951.2
2026-01,1200718,101004245,1512,23708.16
2026-01,1200718,101004257,192,1958.4
2026-01,1200718,101004261,2754,62056.8
2026-01,1200718,101005690,96,1128.96
2026-01,1200718,101070017,96,1128.96
2026-01,1200718,101070040,119,901.8
2026-01,1200718,101070075,192,2131.2
2026-01,1200718,101070079,85,540.6
2026-01,1200718,101070105,7560,118540.79999999999
2026-01,1200718,101070154,72,907.2
2026-01,1200718,101070155,144,907.2
2026-01,1200718,101070156,504,6350.4
2026-01,1200718,101070162,288,3628.8
2026-01,1200718,101070165,216,2721.6
2026-01,1200718,101070168,1152,14515.2
2026-01,1200719,101002381,75,1245.0
2026-01,1200719,101003347,216,3386.88
2026-01,1200719,101004141,1296,22602.24
2026-01,1200719,101004174,360,2289.6
2026-01,1200719,101004229,324,7300.8
2026-01,1200719,101004230,486,10951.2
2026-01,1200719,101004257,192,1958.4
2026-01,1200719,101004261,2916,65707.2
2026-01,1200719,101005690,96,1128.96
2026-01,1200719,101070134,2160,33868.8
2026-01,1200719,101070156,144,1814.4
2026-01,1200719,101070162,288,3628.8
2026-01,1200719,101070165,144,1814.4
2026-01,1200720,101002188,36,449.28
2026-01,1200720,101002402,72,898.56
2026-01,1200720,101002715,2880,25676.0
2026-01,1200720,101002716,486,5200.200000000001
2026-01,1200720,101002717,360,3528.0
2026-01,1200720,101003241,900,4770.0
2026-01,1200720,101003347,432,6773.76
2026-01,1200720,101003359,180,954.0
2026-01,1200720,101003360,1080,5724.0
2026-01,1200720,101004141,1620,27993.6
2026-01,1200720,101004174,180,954.0
2026-01,1200720,101004183,306,1761.7199999999998
2026-01,1200720,101004224,1080,15397.76
2026-01,1200720,101004229,243,5322.24
2026-01,1200720,101004230,243,5241.6
2026-01,1200720,101004245,216,3386.88
2026-01,1200720,101004261,243,5241.6
2026-01,1200720,101070076,81,1399.68
2026-01,1200720,101070115,108,1364.16
2026-01,1200720,101070116,108,1364.16
2026-01,1200720,101070117,108,1364.16
2026-01,1200720,101070118,108,1364.16
2026-01,1200720,101070134,2808,44029.44
2026-01,1200720,101070135,243,5241.6
2026-01,1200720,101070152,72,449.28
2026-01,1200720,101070153,144,1497.6
2026-01,1200720,101070155,72,449.28
2026-01,1200720,101070156,144,1647.36
2026-01,1200720,101070161,288,1797.12
2026-01,1200720,101070162,936,9734.400000000001
2026-01,1200720,101070165,288,2995.2
2026-01,1200720,101070167,288,1797.12
2026-01,1200720,101070168,1296,13478.4
2026-01,1200753,101002188,144,1703.52
2026-01,1200753,101002859,720,4190.4
2026-01,1200753,101070153,720,8517.6
2026-01,1200753,101070154,432,5110.56
2026-01,1200753,101070156,576,6814.08
2026-01,1200753,101070158,576,6814.08
2026-01,1200753,101070162,576,6814.08
2026-01,1200753,101070165,432,5110.56
2026-01,1200753,101070168,576,6814.08
2026-01,1200761,101002402,360,4838.4
2026-01,1200761,101002715,360,3672.0
2026-01,1200761,101004233,96,1192.32
2026-01,1200761,101070153,432,5806.08
2026-01,1200761,101070158,144,1935.36
2026-01,1200761,101070162,432,5806.08
2026-01,1200761,101070165,1440,15482.88
2026-01,1200761,101070168,360,4838.4
2026-01,1200763,101001911,714,11530.44
2026-01,1200763,101002402,2353,24018.74
2026-01,1200763,101002612,22200,214580.61
2026-01,1200763,101002715,3631,28656.760000000002
2026-01,1200763,101002859,1507,8047.86
2026-01,1200763,101003241,27910,149048.51
2026-01,1200763,101003346,13986,176527.01
2026-01,1200763,101003347,12193,153896.33000000002
2026-01,1200763,101003359,1872,9997.08
2026-01,1200763,101003360,45,586.5600000000001
2026-01,1200763,101004141,3744,55039.31
2026-01,1200763,101004224,27072,341961.19999999995
2026-01,1200763,101004229,3998,90759.88
2026-01,1200763,101004230,13524,307012.52999999997
2026-01,1200763,101004233,8490,82648.14
2026-01,1200763,101004245,180,2271.9
2026-01,1200763,101004257,7773,55985.35
2026-01,1200763,101004261,43751,993205.09
2026-01,1200763,101005690,5411,52621.5
2026-01,1200763,101070105,41184,520217.57999999996
2026-01,1200763,101070135,6955,157887.63
2026-01,1200763,101070153,13393,136711.84
2026-01,1200763,101070154,593,6053.1900000000005
2026-01,1200763,101070156,15197,155126.53999999998
2026-01,1200763,101070158,149,1520.96
2026-01,1200763,101070161,43470,222721.15999999997
2026-01,1200763,101070162,6006,61307.520000000004
2026-01,1200763,101070164,23895,122427.46
2026-01,1200763,101070165,4648,47445.42
2026-01,1200763,101070168,2412,24620.99
2026-01,1200769,101002612,1800,18824.4
2026-01,1200769,101002715,3240,28674.0
2026-01,1200769,101002716,2268,22103.28
2026-01,1200769,101002717,2670,23622.3
2026-01,1200769,101003015,1440,21746.88
2026-01,1200769,101003241,2880,16310.16
2026-01,1200769,101003346,216,3172.61
2026-01,1200769,101003347,648,9269.0
2026-01,1200769,101004224,2592,37200.4
2026-01,1200769,101004233,192,2135.81
2026-01,1200769,101004257,960,8978.69
2026-01,1200769,101004261,1782,43786.66
2026-01,1200769,101070135,648,15863.03
2026-01,1200769,101070154,1872,20917.43
2026-01,1200769,101070156,2160,23592.38
2026-01,1200769,101070158,1008,11244.09
2026-01,1200769,101070162,3456,38413.43
2026-01,1200769,101070165,1008,10497.6
2026-01,1200769,101070168,3024,33607.87
2026-01,1200771,101002402,0,-9.63
2026-01,1200771,101002612,0,-1875.0
2026-01,1200771,101002715,0,-1254.4
2026-01,1200771,101002717,0,-156.8
2026-01,1200771,101003346,0,-413.28
2026-01,1200771,101003347,0,-944.64
2026-01,1200771,101004245,0,-472.32
2026-01,1200771,101070105,0,-4211.52
2026-01,1200771,101070108,0,-1254.4
2026-01,1200771,101070109,0,-409.2
2026-01,1200771,101070156,0,-476.28000000000003
2026-01,1200771,101070158,0,-68.04
2026-01,1200771,101070162,0,-476.28000000000003
2026-01,1200771,101070165,0,-408.24
2026-01,1200771,101070168,0,-816.48
2026-01,1200781,101002715,6080,52038.4
2026-01,1200781,101002717,960,8272.0
2026-01,1200781,101004261,864,20528.64
2026-01,1200781,101070040,119,989.6
2026-01,1200781,101070156,1197,12436.210000000001
2026-01,1200781,101070162,1386,14639.19
2026-01,1200781,101070165,756,8030.25
2026-01,1200781,101070168,882,9025.130000000001
2026-01,1200784,101002188,288,3248.64
2026-01,1200784,101002381,150,2145.0
2026-01,1200784,101002402,144,1624.32
2026-01,1200784,101002859,360,2116.8
2026-01,1200784,101003241,720,4233.6
2026-01,1200784,101003346,216,3214.08
2026-01,1200784,101003360,180,1058.4
2026-01,1200784,101004141,81,1321.92
2026-01,1200784,101004224,216,2410.56
2026-01,1200784,101004257,192,1774.08
2026-01,1200784,101004261,162,3499.2
2026-01,1200784,101070153,144,1624.32
2026-01,1200784,101070154,288,3248.64
2026-01,1200784,101070156,288,3248.64
2026-01,1200784,101070158,144,1624.32
2026-01,1200784,101070162,2880,32486.4
2026-01,1200784,101070165,1152,12994.560000000001
2026-01,1200784,101070168,2016,22740.48
2026-01,1200785,101002188,441,5503.68
2026-01,1200785,101002402,567,7076.16
2026-01,1200785,101002612,300,3456.0
2026-01,1200785,101002715,1440,14112.0
2026-01,1200785,101002717,160,1568.0
2026-01,1200785,101002859,165,1049.4
2026-01,1200785,101003241,458,2912.88
2026-01,1200785,101004174,330,2098.8
2026-01,1200785,101070153,378,4717.44
2026-01,1200785,101070154,882,11007.359999999999
2026-01,1200785,101070156,1197,14938.56
2026-01,1200785,101070158,567,7076.16
2026-01,1200785,101070162,630,7862.4
2026-01,1200785,101070165,693,8648.64
2026-01,1200785,101070168,1071,13366.079999999998
2026-01,1200786,101002402,252,3175.2
2026-01,1200786,101002612,150,1737.0
2026-01,1200786,101002859,330,2098.8
2026-01,1200786,101003241,330,2098.8
2026-01,1200786,101004141,72,1255.68
2026-01,1200786,101004174,165,1049.4
2026-01,1200786,101004224,576,9031.68
2026-01,1200786,101004261,288,7787.52
2026-01,1200786,101070153,189,2381.4
2026-01,1200786,101070154,315,3969.0
2026-01,1200786,101070156,441,5556.6
2026-01,1200786,101070158,252,3175.2
2026-01,1200786,101070162,441,5556.6
2026-01,1200786,101070165,252,3175.2
2026-01,1200786,101070168,567,7144.2
2026-01,1200793,101002188,63,917.91
2026-01,1200793,101002859,360,2595.6
2026-01,1200793,101003241,330,2379.3
2026-01,1200793,101004174,855,6164.55
2026-01,1200793,101005690,192,2540.16
2026-01,1200793,101070153,63,917.91
2026-01,1200793,101070154,756,11014.92
2026-01,1200793,101070156,42,611.94
2026-01,1200793,101070158,411,5988.2699999999995
2026-01,1200793,101070162,1188,17309.16
2026-01,1200793,101070165,342,4982.9400000000005
2026-01,1200793,101070168,1329,19363.53
2026-01,1200796,101002188,18,185.4
2026-01,1200796,101002402,18,185.4
2026-01,1200796,101002612,75,721.98
2026-01,1200796,101002859,15,81.9
2026-01,1200796,101003347,108,1676.16
2026-01,1200796,101003359,75,396.9
2026-01,1200796,101004141,108,1866.24
2026-01,1200796,101004174,15,81.9
2026-01,1200796,101004229,9,241.92
2026-01,1200796,101004230,9,188.16
2026-01,1200796,101004257,16,160.32
2026-01,1200796,101070060,17,128.7
2026-01,1200796,101070075,16,139.78
2026-01,1200796,101070076,9,124.42
2026-01,1200796,101070108,20,174.6
2026-01,1200796,101070156,18,185.4
2026-01,1200796,101070158,18,185.4
2026-01,1200796,101070162,72,741.6
2026-01,1200796,101070165,18,185.4
2026-01,1200796,101070168,72,741.6
2026-01,1200797,101002381,75,1072.5
2026-01,1200797,101002715,360,3348.0
2026-01,1200797,101002859,360,2116.8
2026-01,1200797,101003015,288,4665.6
2026-01,1200797,101004141,162,2643.84
